"PERMNO","FF.YEAR","Dur"
78386,1985,303.905709187266
78386,1986,500.002025157796
78387,1990,500.001634637034
78387,1993,61.5193672774126
78387,1994,83.0915670942832
78387,1995,49.4562376765252
78387,1996,101.650057364605
78387,1997,126.103033507358
78387,1998,297.990805921618
78388,1986,58.32318066561
78388,1987,54.8985486988529
78388,1988,28.5257793241604
78388,1989,34.8315948317481
78388,1990,46.5600842975564
78388,1991,39.3087687687407
78388,1992,44.704732640588
78388,1993,50.9697440739585
78388,1994,56.2513648835098
78388,1995,70.3334818792914
78388,1996,73.679660312367
78388,1997,73.3549145129179
78388,1998,76.876595119827
78388,1999,86.5095559638825
78388,2000,42.8465782055649
78388,2001,33.1513432028976
78388,2002,38.3760285179416
78388,2003,29.2030571284611
78388,2004,34.6549777328391
78388,2006,38.2575658351755
78388,2008,43.1542994739936
78388,2009,45.9825011631271
78389,1988,30.5123660803565
78391,1988,500.000717534039
78391,1989,80.9403537704241
78391,1990,500.000899135262
78391,1991,47.6617856063281
78394,1983,37.1202222367264
78394,1984,63.3679607996548
78394,1985,65.8075723338802
78395,1986,69.9385296511193
78395,1987,86.1032155250826
78395,1988,91.9679157738731
78395,1989,88.1384279425072
78395,1990,139.361358953558
78395,1991,103.559361850296
78395,1993,35.0531084886991
78395,1996,93.0941227028798
78395,1997,85.0374816779444
78395,1998,98.4657717552866
78404,1986,50.0753931970831
78404,1987,84.1726196755532
78404,1988,19.6467311252545
78404,1989,30.0512138546471
78404,1992,10.5606688599249
78404,1993,28.7425167248011
78404,1996,5.86191373985795
78404,1998,33.3202490224285
78405,1986,164.16352900786
78405,2004,126.640921472219
78405,2005,126.641584819556
78405,2006,93.3372791193048
78405,2007,75.0120466149032
78405,2008,76.9309490014392
78405,2009,65.6259240166583
78405,2010,55.9919680433322
78405,2011,56.63540115508
78405,2012,57.6406075653474
78405,2013,57.9551689280447
78405,2015,66.8274711207827
78405,2016,72.2203763760014
78405,2017,70.6195380334112
78405,2018,62.4070113877352
78405,2019,59.546943241587
78405,2020,61.2921750191342
78405,2021,64.8491553199714
78405,2022,64.1571535838386
78405,2023,78.306967345936
78405,2024,78.3736910385728
78405,2025,69.984944479794
78410,1986,38.963666667461
78410,1987,500.008795995174
78414,1989,51.4960552385647
78414,1990,25.8825688468227
78414,1992,7.0028104506903
78418,1993,75.5077833693407
78418,1994,225.499353575481
78418,1995,81.0358761327128
78418,1996,106.158767297041
78418,1997,66.2101160458051
78418,1998,72.6291785953248
78418,1999,27.0307282078637
78418,2000,30.4376982945539
78418,2001,78.9470967319935
78418,2002,65.0732591297088
78418,2003,62.7812967024944
78418,2004,87.6382734876207
78418,2005,58.960894656915
78418,2006,51.1038555968856
78418,2007,60.759878338139
78418,2008,75.5785778838023
78418,2009,39.2158230710254
78418,2010,39.8636710856567
78418,2011,49.2686541877643
78418,2012,44.9477313275782
78418,2013,46.0843703595873
78418,2014,57.2610384048574
78418,2015,51.9422772311313
78418,2018,99.2126420052507
78418,2019,159.24677870386
78418,2020,112.120998405103
78418,2021,76.828220133393
78418,2022,62.930569511582
78418,2023,56.1445585374244
78418,2024,60.6046205878679
78418,2025,62.5385061867597
78425,1986,32.865883576379
78425,1987,30.0371608306974
78425,1988,28.1328598573195
78425,1989,16.0133308007643
78425,1990,17.3879602184505
78425,1991,10.4301212433044
78425,1992,12.1093090227288
78425,1995,489.154949523587
78425,1996,86.8854247478825
78425,1997,47.7588673192793
78428,1987,63.4522556362551
78428,1988,73.8269570163653
78428,1989,35.2860720640361
78432,1986,24.3923316107006
78432,1987,28.655967149237
78432,1989,30.0510342821902
78432,1990,23.3989252683688
78432,2000,53.1033083338422
78432,2001,75.5217178431933
78432,2002,74.2630676009693
78432,2003,76.2569853764189
78432,2004,77.0633895913655
78432,2005,69.3925604065691
78436,1995,34.1814458493912
78436,1996,24.1702381456195
78436,1997,39.3679004494281
78436,1998,70.6667178013806
78436,1999,40.9535431139268
78436,2000,132.252572121519
78436,2001,63.6870689784695
78436,2002,71.8944096582784
78436,2003,61.3676633871902
78436,2004,60.1787494226972
78436,2005,79.4658965423242
78436,2006,89.5690400300542
78436,2007,68.1410139000824
78436,2008,71.989933573737
78436,2009,71.2113048063067
78436,2010,60.3864290571604
78441,1986,49.5771505487384
78441,1987,500.000973552231
78441,1989,162.531313107025
78441,1990,158.86079975745
78441,1991,88.6027866017036
78441,1992,38.8476886633082
78443,1987,76.6224163248411
78443,1988,32.4964875654189
78443,1989,18.1293946011483
78443,1990,29.1179014362959
78447,1992,64.0503431015314
78447,1993,67.5819370226445
78447,1994,62.9340536102772
78447,1995,45.1483318114218
78447,1996,44.8969655873087
78447,1997,47.0005428878915
78447,1998,51.3748145489034
78447,1999,44.6614328961247
78447,2000,45.0535688145599
78447,2001,49.4197955442519
78447,2002,69.5768370758354
78447,2003,55.7266087132953
78447,2004,57.3059198220313
78447,2005,59.5038828783823
78447,2006,49.3125786018126
78447,2015,54.7217260007935
78447,2017,40.8640482062929
78447,2018,44.7790088399708
78447,2019,49.3968120969835
78447,2020,47.4969108669022
78447,2021,47.6862356159319
78447,2022,56.7059023338794
