month,intercept,slope,R2,N,BM_p01,BM_p99,BM_CZ_p01,BM_CZ_p99,date
1998-01,0.019307416016651757,0.9873327397160125,0.9694946057664814,3758.0,0.04297090627167749,2.7123226309880404,0.04868580248336125,2.71232263098804,1998-01-31
1998-02,0.02273558527014441,0.9820598289186043,0.9592690635325762,3734.0,0.04278312129140132,2.6926420004401423,0.0470313725203365,2.6886586386478695,1998-02-28
1998-03,0.03173998107398002,0.9694296403476733,0.9370852108039988,3704.0,0.04337582054423573,2.6996862045854626,0.04453048990459753,2.7089557795635537,1998-03-31
1998-04,0.03059993686959639,0.9759940909036056,0.9318201197810005,3662.0,0.04469950008024001,2.6543389029140827,0.043406558099183486,2.7038343469379233,1998-04-30
1998-05,0.031014933428676894,0.976511218474868,0.9303548035241432,3642.0,0.0442430588609282,2.655129777420578,0.042106804385335136,2.713476844843653,1998-05-31
1998-06,0.002127871466110043,1.0097405158717327,0.9366502825997202,3969.0,0.027641552738209858,2.518109968119343,0.0342731479458828,2.707152569860977,1998-06-30
1998-07,0.008268447107706023,0.9994906744842917,0.9531956495012611,3944.0,0.027427493772206372,2.5234491654307982,0.03535135236442925,2.608848443846214,1998-07-31
1998-08,0.009463830889699931,0.9967466607376202,0.9566123728726984,3904.0,0.027976764406066564,2.510068708695503,0.03509221283193332,2.548543275349235,1998-08-31
1998-09,0.007224095854885371,0.9994507819437494,0.9781784025804384,3884.0,0.029609196175993037,2.514906449732468,0.03525722950497371,2.5416474112938174,1998-09-30
1998-10,0.006544532315957863,1.002008102828126,0.980722047966063,3842.0,0.03129771364189522,2.494778941736755,0.037336570029024414,2.5452677399229136,1998-10-31
1998-11,0.00658282169208213,1.0016522752438757,0.9863132337641634,3788.0,0.032472350554076705,2.476270276470884,0.03792857855301029,2.5140521781626357,1998-11-30
1998-12,0.024460754951666108,0.9728515341880535,0.9519822558261355,3741.0,0.03127217805684779,2.4494963762023145,0.0372351525897816,2.463038115860093,1998-12-31
1999-01,0.027213224526636326,0.9711995528453525,0.9488603064372565,3668.0,0.031961638853128235,2.4407996492470385,0.038443786582151106,2.4407996492470385,1999-01-31
1999-02,0.029666295220277528,0.9691640813248077,0.9416760479596421,3631.0,0.033714700131873554,2.4226462957186135,0.04237906098657964,2.4149954335374697,1999-02-28
1999-03,0.03671927752573956,0.9545840096473248,0.9227911452565849,3599.0,0.03508313610692309,2.4243703734952464,0.036941482761965884,2.399537829535519,1999-03-31
1999-04,0.0393300974046531,0.9520975801759864,0.9150936476560848,3548.0,0.0350094768127558,2.421736392480365,0.03505701368152387,2.412399289400617,1999-04-30
1999-05,0.03961833990410735,0.953829327826599,0.9138660302648747,3515.0,0.0349618149165299,2.4235026752369664,0.03631311531427661,2.420721410489812,1999-05-31
1999-06,-0.004501581539938293,1.0259354411737043,0.960397229799469,3963.0,0.030240458721804146,3.4765776398817927,0.028544385595239762,3.714564541723854,1999-06-30
