date,cp_t
1968-05-01,0.01563288569590653
1968-06-01,0.01348839427904815
1968-07-01,0.006479463613720943
1968-08-01,0.00791233924231333
1968-09-01,0.004234969939279087
1968-10-01,0.0009943841095066096
1968-11-01,0.002240616950441858
1968-12-01,0.011618255269921347
1969-01-01,-0.0016932628294839755
1969-02-01,0.0037577087669141696
1969-03-01,0.009519435191469253
1969-04-01,0.002460307310054345
1969-05-01,0.007143271709168501
1969-06-01,0.004083168793974391
1969-07-01,0.003110871914808685
1969-08-01,0.00599281038051715
1969-09-01,0.017657374027669585
1969-10-01,0.01773281117071446
1969-11-01,0.014490730183866068
1969-12-01,0.0257962839445757
1970-01-01,0.020936648655927086
1970-02-01,0.02167932207061289
1970-03-01,0.027786821829854844
1970-04-01,0.026254786913922287
1970-05-01,0.01946514490045371
1970-06-01,0.025650699020553468
1970-07-01,0.03083945348483599
1970-08-01,0.03078509378421177
1970-09-01,0.025944026334617072
1970-10-01,0.026186671776889686
1970-11-01,0.02791509089630845
1970-12-01,0.025687208687253774
1971-01-01,0.042383396388104386
1971-02-01,0.03798196296785034
1971-03-01,0.0306057312155021
1971-04-01,0.03025021750359046
1971-05-01,0.020188026779717753
1971-06-01,0.02121961291954135
1971-07-01,0.02951545317842496
1971-08-01,0.01951943693195982
1971-09-01,0.020420368662539042
1971-10-01,0.02419134584708056
1971-11-01,0.023058399171230842
1971-12-01,0.022532442060220384
1972-01-01,0.03125869095258115
1972-02-01,0.030343036613295925
1972-03-01,0.024747479897711436
1972-04-01,0.02878785197487991
1972-05-01,0.029188623445378002
1972-06-01,0.025604206555051627
1972-07-01,0.03254623185159069
1972-08-01,0.03007983060159145
1972-09-01,0.019871944239541868
1972-10-01,0.02493663383076012
1972-11-01,0.026810769964266668
1972-12-01,0.018409229292859958
1973-01-01,0.021300765364408978
1973-02-01,0.01864397832184636
1973-03-01,0.008573578577707533
1973-04-01,0.010918523594659384
1973-05-01,0.006371489677696809
1973-06-01,0.0025134219079580404
1973-07-01,0.01362978064694816
1973-08-01,-0.002377405778167214
1973-09-01,0.0005427048033129003
1973-10-01,0.01174913255367873
1973-11-01,0.006561207815680321
1973-12-01,0.01048414116399898
1974-01-01,0.015988084480073998
1974-02-01,0.013636771060213541
1974-03-01,0.009912221683491006
1974-04-01,0.011452667900584135
1974-05-01,0.01659231819052695
1974-06-01,0.01779526761188746
1974-07-01,0.018772010241491173
1974-08-01,0.00043358161329931644
1974-09-01,0.01529708121304385
1974-10-01,0.0193909427912684
1974-11-01,0.015942520012130347
1974-12-01,0.018278737499570662
1975-01-01,0.02844782372364195
1975-02-01,0.02164873549782626
1975-03-01,0.033149813537201436
1975-04-01,0.03598859059291295
1975-05-01,0.03382118800143144
1975-06-01,0.01789284138099606
1975-07-01,0.022322456205770294
1975-08-01,0.023903277068171545
1975-09-01,0.03292687275119445
1975-10-01,0.027585901877507958
1975-11-01,0.019806602306781856
1975-12-01,0.02999753182384346
1976-01-01,0.04168760057605779
1976-02-01,0.03262874276926543
1976-03-01,0.033760032931921716
1976-04-01,0.02716846846135959
1976-05-01,0.02812666408237842
1976-06-01,0.03165601322994247
1976-07-01,0.033473873304339125
1976-08-01,0.03223925587180082
1976-09-01,0.027187577166904238
1976-10-01,0.028380971777769652
1976-11-01,0.028008893677535403
1976-12-01,0.02314334430738519
1977-01-01,0.03626760266252362
1977-02-01,0.03945947889018823
1977-03-01,0.03750236671676224
1977-04-01,0.03839280023351968
1977-05-01,0.032480585138330194
1977-06-01,0.029050262317398226
1977-07-01,0.027143149633862038
1977-08-01,0.023698896010314947
1977-09-01,0.02036776381931768
1977-10-01,0.022280240241560556
1977-11-01,0.02101178985623281
1977-12-01,0.022892483784689208
1978-01-01,0.02396747872075236
1978-02-01,0.024730483049169957
1978-03-01,0.025639425411763693
1978-04-01,0.023697923581809208
1978-05-01,0.0192175568526525
1978-06-01,0.019312382261321107
1978-07-01,0.01695269503025018
1978-08-01,0.015652679605393988
1978-09-01,0.013325337809532226
1978-10-01,0.017276017125491573
1978-11-01,0.002428879455501319
1978-12-01,0.0021789796667228967
1979-01-01,-0.002287399730749852
1979-02-01,0.0026232639067923155
1979-03-01,0.005985457008715014
1979-04-01,0.005403662149743388
1979-05-01,0.007623153383539749
1979-06-01,0.014671226459174576
1979-07-01,0.009948627891112234
1979-08-01,0.00610234683473574
1979-09-01,0.0007683094153783654
1979-10-01,-0.001355642402599
1979-11-01,-0.006984842947202953
1979-12-01,0.002904108961524224
1980-01-01,0.005975145029277776
1980-02-01,0.003187002234005386
1980-03-01,-0.02634313597190876
1980-04-01,0.0056692765497043385
1980-05-01,0.030355706873560928
1980-06-01,0.030578219262926143
1980-07-01,0.024751514446521593
1980-08-01,0.023260480399704853
1980-09-01,0.024557512955425756
1980-10-01,0.0057442371181695775
1980-11-01,0.0016759531748369444
1980-12-01,0.014745009425098383
1981-01-01,0.009181394321459105
1981-02-01,0.019087978932994173
1981-03-01,0.028638397341121835
1981-04-01,0.022572520615946536
1981-05-01,0.018548713835902467
1981-06-01,0.03959647908705712
1981-07-01,0.014808570432970451
1981-08-01,0.010965782607891425
1981-09-01,0.05915586446273489
1981-10-01,0.04219962664715735
1981-11-01,0.04672466076076507
1981-12-01,0.04303258841299638
1982-01-01,0.04118758587578131
1982-02-01,0.029006499260957358
1982-03-01,0.041043134410319794
1982-04-01,0.027106196588202458
1982-05-01,0.03189952556888065
1982-06-01,0.017943483486097936
1982-07-01,0.021092727431681946
1982-08-01,0.0539130956366781
1982-09-01,0.028016666236050244
1982-10-01,0.03172002211113801
1982-11-01,0.05620248305013589
1982-12-01,0.05043691944208717
1983-01-01,0.033100745424680535
1983-02-01,0.047397390854853436
1983-03-01,0.023563915947561583
1983-04-01,0.033717103186272857
1983-05-01,0.038128304235129584
1983-06-01,0.03172623458687935
1983-07-01,0.046547507890368996
1983-08-01,0.0433618585388708
1983-09-01,0.03085669494942353
1983-10-01,0.04727088445441252
1983-11-01,0.04941226275916066
1983-12-01,0.044782966526786705
1984-01-01,0.04272952302065793
1984-02-01,0.04417681862795025
1984-03-01,0.04468027004172539
1984-04-01,0.040886884029638415
1984-05-01,0.04111315108321678
1984-06-01,0.04328873711432746
1984-07-01,0.033923700996722844
1984-08-01,0.03497701757013395
1984-09-01,0.040526336811491495
1984-10-01,0.039131794323963257
1984-11-01,0.05014865412629642
1984-12-01,0.04606573484171521
1985-01-01,0.0537891013151367
1985-02-01,0.0541597571040388
1985-03-01,0.056254697475419016
1985-04-01,0.05655499634444353
1985-05-01,0.05482409606117143
1985-06-01,0.05647579878810373
1985-07-01,0.06280501603406165
1985-08-01,0.05435390905705482
1985-09-01,0.05148499453508802
1985-10-01,0.044677494965789634
1985-11-01,0.04103312934400191
1985-12-01,0.03459474098235102
1986-01-01,0.035031684901993806
1986-02-01,0.025586939597715644
1986-03-01,0.02805083053376383
1986-04-01,0.03072206706957032
1986-05-01,0.042114525133282864
1986-06-01,0.03809647327396652
1986-07-01,0.03267702134983801
1986-08-01,0.03382739063422939
1986-09-01,0.040425834404860195
1986-10-01,0.0315761505554254
1986-11-01,0.03059308032020311
1986-12-01,0.020578310413933897
1987-01-01,0.02903038949237379
1987-02-01,0.026185752415737007
1987-03-01,0.02460524629400293
1987-04-01,0.03349495891520519
1987-05-01,0.031073444531229878
1987-06-01,0.031212005029494623
1987-07-01,0.03271282868186002
1987-08-01,0.03302632687636555
1987-09-01,0.03876651034175784
1987-10-01,0.044311427911480114
1987-11-01,0.04009377747544434
1987-12-01,0.03100178949926833
1988-01-01,0.03085245336805055
1988-02-01,0.02855900820638748
1988-03-01,0.031304679584424615
1988-04-01,0.03410091377516701
1988-05-01,0.03285185301494223
1988-06-01,0.027296961137593383
1988-07-01,0.026943619684196625
1988-08-01,0.02694557853048575
1988-09-01,0.022815230905322427
1988-10-01,0.021866712577963784
1988-11-01,0.023513530771169744
1988-12-01,0.021344976614804903
1989-01-01,0.02040649224043114
1989-02-01,0.021415578205861638
1989-03-01,0.01553934092588699
1989-04-01,0.018076446282902302
1989-05-01,0.018430964260199495
1989-06-01,0.01241639659256693
1989-07-01,0.01667138129467967
1989-08-01,0.017809006974393582
1989-09-01,0.017683744262134198
1989-10-01,0.0197035479802262
1989-11-01,0.01938696677341504
1989-12-01,0.019173141502729578
1990-01-01,0.021093074360680822
1990-02-01,0.023087720714079454
1990-03-01,0.022052833743715874
1990-04-01,0.02598271652113173
1990-05-01,0.02403945667490779
1990-06-01,0.023045845163229814
1990-07-01,0.022605087104619684
1990-08-01,0.030402581952952992
1990-09-01,0.029407552005805283
1990-10-01,0.028531261388625412
1990-11-01,0.026947579292400825
1990-12-01,0.025692892431170615
1991-01-01,0.03251315547432038
